0.27, 0.728714
0.271, 0.730688
0.272, 0.732643
0.273, 0.73458
0.274, 0.736499
0.275, 0.738399
0.276, 0.740281
0.277, 0.742145
0.278, 0.743992
0.279, 0.745821
0.28, 0.747633
0.281, 0.749429
0.282, 0.751218
0.283, 0.752991
0.284, 0.687994
0.285, 0.305893
0.286, 0.192534
0.287, 0.194854
0.288, 0.197177
0.289, 0.199502
0.29, 0.201828
0.291, 0.204157
0.292, 0.206486
0.293, 0.208818
0.294, 0.211151
0.295, 0.213485
0.296, 0.215821
0.297, 0.218157
0.298, 0.220494
0.299, 0.222831
0.3, 0.225169
0.301, 0.227513
0.302, 0.229864
0.303, 0.232215
0.304, 0.234565
0.305, 0.236915
0.306, 0.239265
0.307, 0.241613
0.308, 0.243961
0.309, 0.246308
0.31, 0.248653
0.311, 0.250997
0.312, 0.25334
0.313, 0.255681
0.314, 0.25802
0.315, 0.260357
0.316, 0.262692
0.317, 0.265025
0.318, 0.267355
0.319, 0.269683
0.32, 0.272009
0.321, 0.274332
0.322, 0.276722
0.323, 0.279133
0.324, 0.281542
0.325, 0.283947
0.326, 0.286348
0.327, 0.288747
0.328, 0.291142
0.329, 0.293533
0.33, 0.295921
0.331, 0.298305
0.332, 0.300685
0.333, 0.303061
0.334, 0.305433
0.335, 0.307801
0.336, 0.310164
0.337, 0.312523
0.338, 0.314877
0.339, 0.317227
0.34, 0.319572
0.341, 0.321912
0.342, 0.324248
0.343, 0.326578
0.344, 0.328957
0.345, 0.331369
0.346, 0.333776
0.347, 0.336177
0.348, 0.338573
0.349, 0.340963
0.35, 0.343348
0.351, 0.345726
0.352, 0.348099
0.353, 0.350466
0.354, 0.352828
0.355, 0.355183
0.356, 0.357532
0.357, 0.359874
0.358, 0.362211
0.359, 0.364541
0.36, 0.366865
0.361, 0.369183
0.362, 0.371494
0.363, 0.373798
0.364, 0.376096
0.365, 0.378387
0.366, 0.380672
0.367, 0.38295
0.368, 0.385289
0.369, 0.387629
0.37, 0.389963
0.371, 0.392289
0.372, 0.394608
0.373, 0.396919
0.374, 0.399224
0.375, 0.401521
0.376, 0.40381
0.377, 0.406093
0.378, 0.408368
0.379, 0.410635
0.38, 0.412895
0.381, 0.415147
0.382, 0.417392
0.383, 0.419629
0.384, 0.421858
0.385, 0.42408
0.386, 0.426294
0.387, 0.4285
0.388, 0.430699
0.389, 0.43289
0.39, 0.435073
0.391, 0.437249
0.392, 0.439416
0.393, 0.441606
0.394, 0.443813
0.395, 0.446011
0.396, 0.448202
0.397, 0.450384
0.398, 0.452558
0.399, 0.454724
0.4, 0.456882
0.401, 0.459031
0.402, 0.457391
0.403, 0.444986
0.404, 0.424957
0.405, 0.427096
0.406, 0.429227
0.407, 0.431351
0.408, 0.433468
0.409, 0.435577
0.41, 0.43768
0.411, 0.439775
0.412, 0.441863
0.413, 0.443943
0.414, 0.446016
0.415, 0.448082
0.416, 0.450141
0.417, 0.452192
0.418, 0.454236
0.419, 0.456273
0.42, 0.45832
0.421, 0.46038
0.422, 0.462433
0.423, 0.464478
0.424, 0.466515
0.425, 0.468545
0.426, 0.470567
0.427, 0.472582
0.428, 0.474589
0.429, 0.476588
0.43, 0.47858
0.431, 0.480564
0.432, 0.482541
0.433, 0.48451
0.434, 0.486472
0.435, 0.488426
0.436, 0.490372
0.437, 0.492311
0.438, 0.494242
0.439, 0.496166
0.44, 0.498082
0.441, 0.49999
0.442, 0.501891
0.443, 0.503785
0.444, 0.505671
0.445, 0.507549
0.446, 0.50942
0.447, 0.511283
0.448, 0.513139
0.449, 0.515007
0.45, 0.516884
0.451, 0.518754
0.452, 0.520616
0.453, 0.52247
0.454, 0.524317
0.455, 0.526156
0.456, 0.527987
0.457, 0.529811
0.458, 0.531627
0.459, 0.533436
0.46, 0.535237
0.461, 0.537031
0.462, 0.538817
0.463, 0.540595
0.464, 0.542366
0.465, 0.54413
0.466, 0.545886
0.467, 0.547635
0.468, 0.549376
0.469, 0.55111
0.47, 0.552836
0.471, 0.554555
0.472, 0.556267
0.473, 0.557971
0.474, 0.559668
0.475, 0.561358
0.476, 0.563041
0.477, 0.564716
0.478, 0.566384
0.479, 0.568045
0.48, 0.569715
0.481, 0.571389
0.482, 0.573056
0.483, 0.574716
0.484, 0.576368
0.485, 0.578013
0.486, 0.579651
0.487, 0.581282
0.488, 0.582905
0.489, 0.584521
0.49, 0.58613
0.491, 0.587732
0.492, 0.589327
0.493, 0.590915
0.494, 0.592496
0.495, 0.59407
0.496, 0.595636
0.497, 0.597196
0.498, 0.598749
0.499, 0.600295
0.5, 0.601834
0.501, 0.603366
0.502, 0.604891
0.503, 0.60641
0.504, 0.607921
0.505, 0.609426
0.506, 0.610924
0.507, 0.612416
0.508, 0.613901
0.509, 0.615379
0.51, 0.61685
0.511, 0.618315
0.512, 0.619773
0.513, 0.621235
0.514, 0.6227
0.515, 0.624159
0.516, 0.625611
0.517, 0.627057
0.518, 0.628496
0.519, 0.629928
0.52, 0.631354
0.521, 0.632773
0.522, 0.634186
0.523, 0.635592
0.524, 0.636992
0.525, 0.638386
0.526, 0.639773
0.527, 0.641154
0.528, 0.642528
0.529, 0.643896
0.53, 0.645258
0.531, 0.646614
0.532, 0.641641
0.533, 0.61899
0.534, 0.564248
0.535, 0.496377
0.536, 0.49793
0.537, 0.499478
0.538, 0.501021
0.539, 0.50256
0.54, 0.504093
0.541, 0.505621
0.542, 0.507144
0.543, 0.508662
0.544, 0.510175
0.545, 0.511683
0.546, 0.513186
0.547, 0.514685
0.548, 0.516179
0.549, 0.517678
0.55, 0.519172
0.551, 0.520661
0.552, 0.522145
0.553, 0.523624
0.554, 0.525098
0.555, 0.526567
0.556, 0.528031
0.557, 0.52949
0.558, 0.530944
0.559, 0.532393
0.56, 0.533837
0.561, 0.535276
0.562, 0.53671
0.563, 0.53814
0.564, 0.539564
0.565, 0.540984
0.566, 0.542399
0.567, 0.543808
0.568, 0.545213
0.569, 0.546614
0.57, 0.548009
0.571, 0.549399
0.572, 0.550785
0.573, 0.552166
0.574, 0.553542
0.575, 0.554913
0.576, 0.556279
0.577, 0.557641
0.578, 0.558998
0.579, 0.56035
0.58, 0.561698
0.581, 0.56304
0.582, 0.564378
0.583, 0.565712
0.584, 0.56704
0.585, 0.568364
0.586, 0.569692
0.587, 0.571033
0.588, 0.572369
0.589, 0.5737
0.59, 0.575026
0.591, 0.576347
0.592, 0.577664
0.593, 0.578976
0.594, 0.580283
0.595, 0.581586
0.596, 0.582884
0.597, 0.584177
0.598, 0.585466
0.599, 0.58675
0.6, 0.588029
0.601, 0.589304
0.602, 0.590574
0.603, 0.59184
0.604, 0.593101
0.605, 0.594358
0.606, 0.59561
0.607, 0.596857
0.608, 0.5981
0.609, 0.599338
0.61, 0.600572
0.611, 0.601802
0.612, 0.603027
0.613, 0.604247
0.614, 0.605463
0.615, 0.606675
0.616, 0.607882
0.617, 0.609085
0.618, 0.610284
0.619, 0.611478
0.62, 0.612668
0.621, 0.613853
0.622, 0.615034
0.623, 0.616211
0.624, 0.617384
0.625, 0.618552
0.626, 0.619716
0.627, 0.620903
0.628, 0.622088
0.629, 0.623269
0.63, 0.624446
0.631, 0.625617
0.632, 0.626785
0.633, 0.627948
0.634, 0.629107
0.635, 0.630262
0.636, 0.631412
0.637, 0.632559
0.638, 0.6337
0.639, 0.634838
0.64, 0.635971
0.641, 0.637101
0.642, 0.638226
0.643, 0.639346
0.644, 0.640463
0.645, 0.641576
0.646, 0.642684
0.647, 0.643788
0.648, 0.644888
0.649, 0.645984
0.65, 0.647076
0.651, 0.648164
0.652, 0.649248
0.653, 0.650327
0.654, 0.651403
0.655, 0.652475
0.656, 0.653542
0.657, 0.654606
0.658, 0.655666
0.659, 0.656722
0.66, 0.657773
0.661, 0.658821
0.662, 0.659865
0.663, 0.660905
0.664, 0.661941
0.665, 0.662974
0.666, 0.664002
0.667, 0.665027
0.668, 0.666048
0.669, 0.667065
0.67, 0.668092
0.671, 0.669119
0.672, 0.670143
0.673, 0.671163
0.674, 0.67218
0.675, 0.673192
0.676, 0.674201
0.677, 0.675205
0.678, 0.676206
0.679, 0.677203
0.68, 0.678197
0.681, 0.679187
0.682, 0.680172
0.683, 0.681155
0.684, 0.682133
0.685, 0.683108
0.686, 0.684079
0.687, 0.685047
0.688, 0.68601
0.689, 0.686971
0.69, 0.687927
0.691, 0.68888
0.692, 0.68983
0.693, 0.690775
0.694, 0.691718
0.695, 0.692656
0.696, 0.693591
0.697, 0.694523
0.698, 0.695451
0.699, 0.696376
0.7, 0.697297
0.701, 0.698214
0.702, 0.699129
0.703, 0.700039
0.704, 0.700947
0.705, 0.701851
0.706, 0.702751
0.707, 0.703648
0.708, 0.704542
0.709, 0.705432
0.71, 0.706319
0.711, 0.707203
0.712, 0.708083
0.713, 0.70896
0.714, 0.709834
0.715, 0.710705
0.716, 0.711578
0.717, 0.712454
0.718, 0.713326
0.719, 0.714194
0.72, 0.71506
0.721, 0.715922
0.722, 0.716781
0.723, 0.717636
0.724, 0.718489
0.725, 0.719338
0.726, 0.720184
0.727, 0.721026
0.728, 0.721866
0.729, 0.722702
0.73, 0.723536
0.731, 0.724366
0.732, 0.725193
0.733, 0.726017
0.734, 0.726837
0.735, 0.727655
0.736, 0.72847
0.737, 0.729281
0.738, 0.73009
0.739, 0.730895
0.74, 0.731698
0.741, 0.732497
0.742, 0.733293
0.743, 0.734087
0.744, 0.734877
0.745, 0.735665
0.746, 0.736449
0.747, 0.737231
0.748, 0.738009
0.749, 0.738785
0.75, 0.739558
0.751, 0.740328
0.752, 0.741095
0.753, 0.741859
0.754, 0.74262
0.755, 0.743379
0.756, 0.744134
0.757, 0.744887
0.758, 0.745637
0.759, 0.746384
0.76, 0.747128
0.761, 0.74787
0.762, 0.748609
0.763, 0.749345
0.764, 0.750078
0.765, 0.75081
0.766, 0.751545
0.767, 0.752276
0.768, 0.753005
0.769, 0.753731
0.77, 0.754454
0.771, 0.755175
0.772, 0.755893
0.773, 0.756608
0.774, 0.757321
0.775, 0.758031
0.776, 0.758738
0.777, 0.759443
0.778, 0.760145
0.779, 0.760844
0.78, 0.761541
0.781, 0.762235
0.782, 0.762927
0.783, 0.763616
0.784, 0.764303
0.785, 0.764987
0.786, 0.765668
0.787, 0.766347
0.788, 0.767023
0.789, 0.767697
0.79, 0.768369
0.791, 0.769038
0.792, 0.769704
0.793, 0.770368
0.794, 0.77103
0.795, 0.771689
0.796, 0.772345
0.797, 0.773
0.798, 0.773651
0.799, 0.774301
0.8, 0.774948
0.801, 0.775592
0.802, 0.776235
0.803, 0.776875
0.804, 0.777512
0.805, 0.778147
0.806, 0.77878
0.807, 0.779411
0.808, 0.780039
0.809, 0.780665
0.81, 0.781289
0.811, 0.78191
0.812, 0.782529
0.813, 0.783146
0.814, 0.78376
0.815, 0.784373
0.816, 0.784983
0.817, 0.785591
0.818, 0.786198
0.819, 0.786805
0.82, 0.787409
0.821, 0.788012
0.822, 0.788612
0.823, 0.78921
0.824, 0.789806
0.825, 0.7904
0.826, 0.790992
0.827, 0.791581
0.828, 0.792169
0.829, 0.792754
0.83, 0.793337
0.831, 0.793918
0.832, 0.794497
0.833, 0.795073
0.834, 0.795648
0.835, 0.79622
0.836, 0.796791
0.837, 0.797359
0.838, 0.797926
0.839, 0.79849
0.84, 0.799052
0.841, 0.799612
0.842, 0.80017
0.843, 0.800727
0.844, 0.801281
0.845, 0.801833
0.846, 0.802383
0.847, 0.802931
0.848, 0.803477
0.849, 0.804022
0.85, 0.804564
0.851, 0.805104
0.852, 0.805643
0.853, 0.806179
0.854, 0.806714
0.855, 0.807246
0.856, 0.807777
0.857, 0.808306
0.858, 0.808833
0.859, 0.809358
0.86, 0.809881
0.861, 0.810402
0.862, 0.810921
0.863, 0.811439
0.864, 0.811955
0.865, 0.812469
0.866, 0.812981
0.867, 0.813491
0.868, 0.813999
0.869, 0.814506
0.87, 0.815011
0.871, 0.815514
0.872, 0.816015
0.873, 0.816514
0.874, 0.817012
0.875, 0.817514
0.876, 0.818013
0.877, 0.818511
0.878, 0.819008
0.879, 0.819502
0.88, 0.819995
0.881, 0.820486
0.882, 0.820975
0.883, 0.821463
0.884, 0.821948
0.885, 0.822432
0.886, 0.822915
0.887, 0.823395
0.888, 0.823874
0.889, 0.824351
0.89, 0.824827
0.891, 0.825301
0.892, 0.825773
0.893, 0.826243
0.894, 0.826712
0.895, 0.827179
0.896, 0.827645
0.897, 0.828109
0.898, 0.828571
0.899, 0.829032
0.9, 0.829491
0.901, 0.829948
0.902, 0.830404
0.903, 0.830858
0.904, 0.831311
0.905, 0.831762
0.906, 0.832211
0.907, 0.832659
0.908, 0.833106
0.909, 0.83355
0.91, 0.833994
0.911, 0.834435
0.912, 0.834875
0.913, 0.835314
0.914, 0.835751
0.915, 0.836187
0.916, 0.836621
0.917, 0.837053
0.918, 0.837484
0.919, 0.837914
0.92, 0.838342
0.921, 0.838768
0.922, 0.839193
0.923, 0.839617
0.924, 0.840039
0.925, 0.84046
0.926, 0.840879
0.927, 0.841297
0.928, 0.841713
0.929, 0.842128
0.93, 0.842542
0.931, 0.842954
0.932, 0.843364
0.933, 0.843773
0.934, 0.844181
0.935, 0.844591
0.936, 0.845
0.937, 0.845408
0.938, 0.845814
0.939, 0.846219
0.94, 0.846623
0.941, 0.847025
0.942, 0.847426
0.943, 0.847826
0.944, 0.848224
0.945, 0.848621
0.946, 0.849016
0.947, 0.84941
0.948, 0.849803
0.949, 0.850194
0.95, 0.850584
0.951, 0.850973
0.952, 0.85136
0.953, 0.851746
0.954, 0.852131
0.955, 0.852515
0.956, 0.852897
0.957, 0.853277
0.958, 0.853657
0.959, 0.854035
0.96, 0.854412
0.961, 0.854788
0.962, 0.855162
0.963, 0.855535
0.964, 0.855907
0.965, 0.856278
0.966, 0.856647
0.967, 0.857015
0.968, 0.857382
0.969, 0.857748
0.97, 0.858112
0.971, 0.858475
0.972, 0.858837
0.973, 0.859198
0.974, 0.859557
0.975, 0.859915
0.976, 0.860272
0.977, 0.860628
0.978, 0.860983
0.979, 0.861336
0.98, 0.861689
0.981, 0.86204
0.982, 0.86239
0.983, 0.862738
0.984, 0.863086
0.985, 0.863433
0.986, 0.863778
0.987, 0.864122
0.988, 0.864465
0.989, 0.864807
0.99, 0.865147
0.991, 0.865487
0.992, 0.865825
0.993, 0.866163
0.994, 0.866499
0.995, 0.866834
0.996, 0.867168
0.997, 0.867501
0.998, 0.867833
0.999, 0.868165
1, 0.868503
1.001, 0.868839
1.002, 0.869174
1.003, 0.869508
1.004, 0.869841
1.005, 0.870173
1.006, 0.870504
1.007, 0.870833
1.008, 0.871162
1.009, 0.871489
1.01, 0.871816
1.011, 0.872141
1.012, 0.872465
1.013, 0.872788
1.014, 0.87311
1.015, 0.873431
1.016, 0.873751
1.017, 0.87407
1.018, 0.874387
1.019, 0.874704
1.02, 0.87502
1.021, 0.875334
1.022, 0.875648
1.023, 0.87596
1.024, 0.876272
1.025, 0.876582
1.026, 0.876892
1.027, 0.8772
1.028, 0.877507
1.029, 0.877814
1.03, 0.878119
1.031, 0.878423
1.032, 0.878727
1.033, 0.879029
1.034, 0.879331
1.035, 0.879631
1.036, 0.87993
1.037, 0.880229
1.038, 0.880526
1.039, 0.880823
1.04, 0.881118
1.041, 0.881413
1.042, 0.881706
1.043, 0.881999
1.044, 0.88229
1.045, 0.882581
1.046, 0.882871
1.047, 0.88316
1.048, 0.883448
1.049, 0.883735
1.05, 0.884021
1.051, 0.884306
1.052, 0.88459
1.053, 0.884873
1.054, 0.885155
1.055, 0.885437
1.056, 0.885717
1.057, 0.885997
1.058, 0.886276
1.059, 0.886553
1.06, 0.88683
1.061, 0.887106
1.062, 0.887381
1.063, 0.887656
1.064, 0.887929
1.065, 0.888201
1.066, 0.888473
1.067, 0.888744
1.068, 0.889014
1.069, 0.889284
1.07, 0.889554
1.071, 0.889823
1.072, 0.890091
1.073, 0.890358
1.074, 0.890624
1.075, 0.890889
1.076, 0.891153
1.077, 0.891417
1.078, 0.89168
1.079, 0.891942
1.08, 0.892203
1.081, 0.892463
1.082, 0.892722
1.083, 0.892981
1.084, 0.893239
1.085, 0.893496
1.086, 0.893752
1.087, 0.894007
1.088, 0.894262
1.089, 0.894515
1.09, 0.894768
1.091, 0.89502
1.092, 0.895271
1.093, 0.895522
1.094, 0.895772
1.095, 0.896021
1.096, 0.896269
1.097, 0.896516
1.098, 0.896763
1.099, 0.897008
1.1, 0.897253
1.101, 0.897498
1.102, 0.897741
1.103, 0.897984
1.104, 0.898226
1.105, 0.898467
1.106, 0.898707
1.107, 0.898947
1.108, 0.899186
1.109, 0.899424
1.11, 0.899662
1.111, 0.899898
1.112, 0.900134
1.113, 0.900369
1.114, 0.900604
1.115, 0.900838
1.116, 0.901071
1.117, 0.901303
1.118, 0.901534
1.119, 0.901765
1.12, 0.901995
1.121, 0.902225
1.122, 0.902454
1.123, 0.902682
1.124, 0.902909
1.125, 0.903135
1.126, 0.903361
1.127, 0.903587
1.128, 0.903811
1.129, 0.904035
1.13, 0.904258
1.131, 0.90448
1.132, 0.904702
1.133, 0.904923
1.134, 0.905144
1.135, 0.905363
1.136, 0.905582
1.137, 0.905801
1.138, 0.906018
1.139, 0.906235
1.14, 0.906452
1.141, 0.906667
1.142, 0.906885
1.143, 0.907103
1.144, 0.907321
1.145, 0.907538
1.146, 0.907754
1.147, 0.90797
1.148, 0.908184
1.149, 0.908399
1.15, 0.908612
1.151, 0.908825
1.152, 0.909037
1.153, 0.909249
1.154, 0.90946
1.155, 0.90967
1.156, 0.90988
1.157, 0.910089
1.158, 0.910297
1.159, 0.910505
1.16, 0.910712
1.161, 0.910919
1.162, 0.911125
1.163, 0.91133
1.164, 0.911535
1.165, 0.911738
1.166, 0.911942
1.167, 0.912145
1.168, 0.912347
1.169, 0.912548
1.17, 0.912749
1.171, 0.912949
1.172, 0.913149
1.173, 0.913348
1.174, 0.913546
1.175, 0.913744
1.176, 0.913942
1.177, 0.914138
1.178, 0.914334
1.179, 0.91453
1.18, 0.914725
1.181, 0.914919
1.182, 0.915113
1.183, 0.915306
1.184, 0.915498
1.185, 0.91569
1.186, 0.915882
1.187, 0.916072
1.188, 0.916263
1.189, 0.916452
1.19, 0.916641
1.191, 0.91683
1.192, 0.917018
1.193, 0.917205
1.194, 0.917392
1.195, 0.917578
1.196, 0.917764
1.197, 0.917949
1.198, 0.918134
1.199, 0.918318
1.2, 0.918501
1.201, 0.918684
1.202, 0.918867
1.203, 0.919049
1.204, 0.91923
1.205, 0.919411
1.206, 0.919591
1.207, 0.919771
1.208, 0.91995
1.209, 0.920129
1.21, 0.920307
1.211, 0.920484
1.212, 0.920661
1.213, 0.920838
1.214, 0.921014
1.215, 0.92119
1.216, 0.921365
1.217, 0.921539
1.218, 0.921713
1.219, 0.921887
1.22, 0.922059
1.221, 0.922232
1.222, 0.922404
1.223, 0.922576
1.224, 0.922747
1.225, 0.922917
1.226, 0.923088
1.227, 0.923257
1.228, 0.923426
1.229, 0.923595
1.23, 0.923763
1.231, 0.923931
1.232, 0.924098
1.233, 0.924264
1.234, 0.924431
1.235, 0.924596
1.236, 0.924762
1.237, 0.924926
1.238, 0.92509
1.239, 0.925254
1.24, 0.925418
1.241, 0.92558
1.242, 0.925743
1.243, 0.925905
1.244, 0.926066
1.245, 0.926227
1.246, 0.926387
1.247, 0.926547
1.248, 0.926707
1.249, 0.926866
1.25, 0.927025
1.251, 0.927183
1.252, 0.927341
1.253, 0.927498
1.254, 0.927655
1.255, 0.927811
1.256, 0.927967
1.257, 0.928122
1.258, 0.928277
1.259, 0.928432
1.26, 0.928586
1.261, 0.92874
1.262, 0.928893
1.263, 0.929046
1.264, 0.929198
1.265, 0.92935
1.266, 0.929502
1.267, 0.929653
1.268, 0.929803
1.269, 0.929953
1.27, 0.930103
1.271, 0.930253
1.272, 0.930402
1.273, 0.93055
1.274, 0.930698
1.275, 0.930846
1.276, 0.930993
1.277, 0.93114
1.278, 0.931286
1.279, 0.931432
1.28, 0.931578
1.281, 0.931723
1.282, 0.931868
1.283, 0.932012
1.284, 0.932156
1.285, 0.9323
1.286, 0.932443
1.287, 0.932586
1.288, 0.932728
1.289, 0.93287
1.29, 0.933011
1.291, 0.933153
1.292, 0.933293
1.293, 0.933434
1.294, 0.933574
1.295, 0.933713
1.296, 0.933852
1.297, 0.933991
1.298, 0.93413
1.299, 0.934268
1.3, 0.934405
1.301, 0.934542
1.302, 0.934679
1.303, 0.934816
1.304, 0.934952
1.305, 0.935088
1.306, 0.935223
1.307, 0.935358
1.308, 0.935493
1.309, 0.935628
1.31, 0.935762
1.311, 0.935895
1.312, 0.936028
1.313, 0.936161
1.314, 0.936294
1.315, 0.936426
1.316, 0.936558
1.317, 0.936689
1.318, 0.93682
1.319, 0.936951
1.32, 0.937081
1.321, 0.937211
1.322, 0.937341
1.323, 0.93747
1.324, 0.937599
1.325, 0.937728
1.326, 0.937856
1.327, 0.937984
1.328, 0.938111
1.329, 0.938239
1.33, 0.938365
1.331, 0.938492
1.332, 0.938618
1.333, 0.938744
1.334, 0.938869
1.335, 0.938994
1.336, 0.939119
1.337, 0.939244
1.338, 0.939368
1.339, 0.939491
1.34, 0.939615
1.341, 0.939738
1.342, 0.939861
1.343, 0.939983
1.344, 0.940105
1.345, 0.940227
1.346, 0.940348
1.347, 0.940469
1.348, 0.94059
1.349, 0.94071
1.35, 0.94083
1.351, 0.94095
1.352, 0.94107
1.353, 0.941189
1.354, 0.941308
1.355, 0.941426
1.356, 0.941544
1.357, 0.941662
1.358, 0.94178
1.359, 0.941897
1.36, 0.942014
1.361, 0.94213
1.362, 0.942247
1.363, 0.942363
1.364, 0.942478
1.365, 0.942594
1.366, 0.942709
1.367, 0.942823
1.368, 0.942938
1.369, 0.943052
1.37, 0.943166
1.371, 0.943279
1.372, 0.943392
1.373, 0.943505
1.374, 0.943618
1.375, 0.94373
1.376, 0.943842
1.377, 0.943954
1.378, 0.944065
1.379, 0.944176
1.38, 0.944287
1.381, 0.944398
1.382, 0.944508
1.383, 0.944618
1.384, 0.944728
1.385, 0.944837
1.386, 0.944946
1.387, 0.945055
1.388, 0.945163
1.389, 0.945271
